Bill Id,Long Title,Short Title,Origin_House,Status,SessionID
3931,A Bill to require the Secretary of State to report to Parliament on the merits of extending eligibility for statutory adoption pay to persons who are self-employed or contractors; and for connected purposes.,Statutory Adoption Pay (Report on Extension to the Self-Employed) Bill,Commons,1,39
3853,A Bill to provide that a draft statutory instrument which is subject to the affirmative resolution procedure may be amended by either House of Parliament before it is approved; and for connected purposes.,Statutory Instruments Act 1946 (Amendment) Bill,Commons,1,39
3815,A Bill to make provision about the misuse of litigation to suppress freedom of speech.,Strategic Litigation Against Public Participation Bill,Commons,1,39
3941,"A Bill to Authorise the use of resources for the years ending with 31 March 2024, 31 March 2025 and 31 March 2026; to authorise the issue of sums out of the Consolidated Fund for those years; and to appropriate the supply authorised by this Act for the years ending with 31 March 2024 and 31 March 2025.",Supply and Appropriation (Anticipation and Adjustments) Bill,Commons,1,39
3891,A Bill to require the Secretary of State to issue guidance about the application of the criminal law in respect of the administration of pain relief by healthcare professionals to people who are terminally ill; and for connected purposes.,Terminal Illness (Relief of Pain) Bill,Commons,1,39
3774,"A Bill to allow adults who are terminally ill, subject to safeguards and protections, to request and be provided with assistance to end their own life; and for connected purposes.",Terminally Ill Adults (End of Life) Bill,Commons,1,39
3765,"A Bill to require persons with control of certain premises or events to take steps to reduce the vulnerability of the premises or event to, and the risk of physical harm to individuals arising from, acts of terrorism; to confer related functions on the Security Industry Authority; to limit the disclosure of information about licensed premises that is likely to be useful to a person committing or preparing an act of terrorism; and for connected purposes.",Terrorism (Protection of Premises) Bill,Commons,1,39
3908,A Bill to make provision about sentencing for theft in relation to the theft of tools of trade; and for connected purposes.,Theft of Tools of Trade (Sentencing) Bill,Commons,1,39
3879,"A Bill to make provision about the supply of tobacco, vapes and other products, including provision prohibiting the sale of tobacco to people born on or after 1 January 2009 and provision about the licensing of retail sales and the registration of retailers; to enable product and information requirements to be imposed in connection with tobacco, vapes and other products; to control the advertising and promotion of tobacco, vapes and other products; and to make provision about smoke-free places, vape-free places and heated tobacco-free places.",Tobacco and Vapes Bill,Commons,1,39
3826,"A Bill to exclude requirements relating to National Health Services procurement, delivery or commissioning from international trade agreements; to require the consent of the House of Commons and the devolved legislatures to international trade agreements insofar as they relate to the National Health Services of England, Scotland and Wales and Health and Social Care in Northern Ireland; and for connected purposes.",Trade Agreements (Exclusion of National Health Services) Bill,Commons,1,39
3893,"A Bill to make provision about the liability of practitioners, and of the organisation which employs the practitioner, where a practitioner prescribes an unlicensed medicine to or carries out a non-standard treatment on a person who is terminally ill; to make provision about the import, storage and use of equipment and unlicensed medicines for the purpose of such prescriptions or such treatment; and for connected purposes.",Treatment of Terminal Illness Bill,Commons,1,39
